time,year,species,port,landings,month,species_group
1980-05-16 00:00:00+00:00,1980,"abalone, black",San Diego,1113,5,Abalone
1980-06-16 00:00:00+00:00,1980,"abalone, black",San Diego,2169,6,Abalone
1980-07-16 00:00:00+00:00,1980,"abalone, black",San Diego,3178,7,Abalone
1980-08-16 00:00:00+00:00,1980,"abalone, black",San Diego,425,8,Abalone
1980-09-16 00:00:00+00:00,1980,"abalone, black",San Diego,2202,9,Abalone
1980-10-16 00:00:00+00:00,1980,"abalone, black",San Diego,147,10,Abalone
1980-12-16 00:00:00+00:00,1980,"abalone, black",San Diego,998,12,Abalone
1981-01-16 00:00:00+00:00,1981,"abalone, black",San Diego,44,1,Abalone
1981-03-16 00:00:00+00:00,1981,"abalone, black",San Diego,138,3,Abalone
1981-04-16 00:00:00+00:00,1981,"abalone, black",San Diego,189,4,Abalone
1981-05-16 00:00:00+00:00,1981,"abalone, black",San Diego,511,5,Abalone
1981-06-16 00:00:00+00:00,1981,"abalone, black",San Diego,1374,6,Abalone
1981-07-16 00:00:00+00:00,1981,"abalone, black",San Diego,2982,7,Abalone
1981-08-16 00:00:00+00:00,1981,"abalone, black",San Diego,1472,8,Abalone
1981-09-16 00:00:00+00:00,1981,"abalone, black",San Diego,767,9,Abalone
1981-10-16 00:00:00+00:00,1981,"abalone, black",San Diego,981,10,Abalone
1981-11-16 00:00:00+00:00,1981,"abalone, black",San Diego,1610,11,Abalone
1981-12-16 00:00:00+00:00,1981,"abalone, black",San Diego,1271,12,Abalone
1982-01-16 00:00:00+00:00,1982,"abalone, black",San Diego,1025,1,Abalone
1982-02-16 00:00:00+00:00,1982,"abalone, black",San Diego,213,2,Abalone
1982-03-16 00:00:00+00:00,1982,"abalone, black",San Diego,1107,3,Abalone
1982-04-16 00:00:00+00:00,1982,"abalone, black",San Diego,1164,4,Abalone
1982-05-16 00:00:00+00:00,1982,"abalone, black",San Diego,1117,5,Abalone
1982-06-16 00:00:00+00:00,1982,"abalone, black",San Diego,1479,6,Abalone
1982-07-16 00:00:00+00:00,1982,"abalone, black",San Diego,1249,7,Abalone
1982-09-16 00:00:00+00:00,1982,"abalone, black",San Diego,1770,9,Abalone
1982-10-16 00:00:00+00:00,1982,"abalone, black",San Diego,1283,10,Abalone
1982-11-16 00:00:00+00:00,1982,"abalone, black",San Diego,450,11,Abalone
1982-12-16 00:00:00+00:00,1982,"abalone, black",San Diego,840,12,Abalone
1983-01-16 00:00:00+00:00,1983,"abalone, black",San Diego,1254,1,Abalone
1983-04-16 00:00:00+00:00,1983,"abalone, black",San Diego,537,4,Abalone
1983-05-16 00:00:00+00:00,1983,"abalone, black",San Diego,446,5,Abalone
1983-06-16 00:00:00+00:00,1983,"abalone, black",San Diego,490,6,Abalone
1983-07-16 00:00:00+00:00,1983,"abalone, black",San Diego,832,7,Abalone
1983-08-16 00:00:00+00:00,1983,"abalone, black",San Diego,75,8,Abalone
1983-09-16 00:00:00+00:00,1983,"abalone, black",San Diego,952,9,Abalone
1983-10-16 00:00:00+00:00,1983,"abalone, black",San Diego,3771,10,Abalone
1983-12-16 00:00:00+00:00,1983,"abalone, black",San Diego,1342,12,Abalone
1984-01-16 00:00:00+00:00,1984,"abalone, black",San Diego,1815,1,Abalone
1984-03-16 00:00:00+00:00,1984,"abalone, black",San Diego,921,3,Abalone
1984-04-16 00:00:00+00:00,1984,"abalone, black",San Diego,8,4,Abalone
1984-05-16 00:00:00+00:00,1984,"abalone, black",San Diego,4625,5,Abalone
1984-06-16 00:00:00+00:00,1984,"abalone, black",San Diego,519,6,Abalone
1984-07-16 00:00:00+00:00,1984,"abalone, black",San Diego,602,7,Abalone
1984-09-16 00:00:00+00:00,1984,"abalone, black",San Diego,1238,9,Abalone
1984-10-16 00:00:00+00:00,1984,"abalone, black",San Diego,639,10,Abalone
1984-12-16 00:00:00+00:00,1984,"abalone, black",San Diego,1390,12,Abalone
1985-01-16 00:00:00+00:00,1985,"abalone, black",San Diego,450,1,Abalone
1985-03-16 00:00:00+00:00,1985,"abalone, black",San Diego,94,3,Abalone
1985-05-16 00:00:00+00:00,1985,"abalone, black",San Diego,500,5,Abalone
1985-06-16 00:00:00+00:00,1985,"abalone, black",San Diego,908,6,Abalone
1985-07-16 00:00:00+00:00,1985,"abalone, black",San Diego,77,7,Abalone
1985-09-16 00:00:00+00:00,1985,"abalone, black",San Diego,10,9,Abalone
1985-11-16 00:00:00+00:00,1985,"abalone, black",San Diego,500,11,Abalone
1985-12-16 00:00:00+00:00,1985,"abalone, black",San Diego,50,12,Abalone
1986-03-16 00:00:00+00:00,1986,"abalone, black",San Diego,41,3,Abalone
1986-06-16 00:00:00+00:00,1986,"abalone, black",San Diego,4,6,Abalone
1986-09-16 00:00:00+00:00,1986,"abalone, black",San Diego,175,9,Abalone
1987-05-16 00:00:00+00:00,1987,"abalone, black",San Diego,77,5,Abalone
1987-06-16 00:00:00+00:00,1987,"abalone, black",San Diego,500,6,Abalone
1987-07-16 00:00:00+00:00,1987,"abalone, black",San Diego,2,7,Abalone
1987-09-16 00:00:00+00:00,1987,"abalone, black",San Diego,133,9,Abalone
1988-07-16 00:00:00+00:00,1988,"abalone, black",San Diego,292,7,Abalone
1988-08-16 00:00:00+00:00,1988,"abalone, black",San Diego,402,8,Abalone
1988-12-16 00:00:00+00:00,1988,"abalone, black",San Diego,120,12,Abalone
1989-03-16 00:00:00+00:00,1989,"abalone, black",San Diego,4,3,Abalone
1989-04-16 00:00:00+00:00,1989,"abalone, black",San Diego,8,4,Abalone
1989-06-16 00:00:00+00:00,1989,"abalone, black",San Diego,604,6,Abalone
1989-07-16 00:00:00+00:00,1989,"abalone, black",San Diego,139,7,Abalone
1989-08-16 00:00:00+00:00,1989,"abalone, black",San Diego,392,8,Abalone
1989-09-16 00:00:00+00:00,1989,"abalone, black",San Diego,2,9,Abalone
1989-10-16 00:00:00+00:00,1989,"abalone, black",San Diego,309,10,Abalone
1989-12-16 00:00:00+00:00,1989,"abalone, black",San Diego,12,12,Abalone
1990-03-16 00:00:00+00:00,1990,"abalone, black",San Diego,44,3,Abalone
1990-05-16 00:00:00+00:00,1990,"abalone, black",San Diego,44,5,Abalone
1990-06-16 00:00:00+00:00,1990,"abalone, black",San Diego,88,6,Abalone
1990-07-16 00:00:00+00:00,1990,"abalone, black",San Diego,8,7,Abalone
1990-08-16 00:00:00+00:00,1990,"abalone, black",San Diego,56,8,Abalone
1990-09-16 00:00:00+00:00,1990,"abalone, black",San Diego,27,9,Abalone
1990-10-16 00:00:00+00:00,1990,"abalone, black",San Diego,8,10,Abalone
1990-12-16 00:00:00+00:00,1990,"abalone, black",San Diego,23,12,Abalone
1991-06-16 00:00:00+00:00,1991,"abalone, black",San Diego,13,6,Abalone
1991-07-16 00:00:00+00:00,1991,"abalone, black",San Diego,17,7,Abalone
1992-07-16 00:00:00+00:00,1992,"abalone, black",San Diego,13,7,Abalone
1978-03-16 00:00:00+00:00,1978,"abalone, black",San Francisco,25,3,Abalone
1978-05-16 00:00:00+00:00,1978,"abalone, black",San Francisco,2,5,Abalone
1980-06-16 00:00:00+00:00,1980,"abalone, black",San Francisco,77,6,Abalone
1981-05-16 00:00:00+00:00,1981,"abalone, black",San Francisco,500,5,Abalone
1981-08-16 00:00:00+00:00,1981,"abalone, black",San Francisco,106,8,Abalone
1982-09-16 00:00:00+00:00,1982,"abalone, black",San Francisco,125,9,Abalone
1983-05-16 00:00:00+00:00,1983,"abalone, black",San Francisco,19,5,Abalone
1984-12-16 00:00:00+00:00,1984,"abalone, black",San Francisco,52,12,Abalone
1985-01-16 00:00:00+00:00,1985,"abalone, black",San Francisco,38,1,Abalone
1987-05-16 00:00:00+00:00,1987,"abalone, black",San Francisco,1715,5,Abalone
1987-12-16 00:00:00+00:00,1987,"abalone, black",San Francisco,1465,12,Abalone
1988-05-16 00:00:00+00:00,1988,"abalone, black",San Francisco,372,5,Abalone
1989-02-16 00:00:00+00:00,1989,"abalone, black",San Francisco,624,2,Abalone
1989-08-16 00:00:00+00:00,1989,"abalone, black",San Francisco,69,8,Abalone
1991-09-16 00:00:00+00:00,1991,"abalone, black",San Francisco,6,9,Abalone
1993-06-16 00:00:00+00:00,1993,"abalone, black",San Francisco,21,6,Abalone
1993-07-16 00:00:00+00:00,1993,"abalone, black",San Francisco,25,7,Abalone
1972-01-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,13544,1,Abalone
1972-03-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,15850,3,Abalone
1972-04-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,95620,4,Abalone
1972-05-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,145548,5,Abalone
1972-06-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,284228,6,Abalone
1972-07-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,56506,7,Abalone
1972-08-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,450,8,Abalone
1972-09-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,54496,9,Abalone
1972-10-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,18569,10,Abalone
1972-11-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,23092,11,Abalone
1972-12-16 00:00:00+00:00,1972,"abalone, black",Santa Barbara,144712,12,Abalone
1973-01-16 00:00:00+00:00,1973,"abalone, black",Santa Barbara,89918,1,Abalone
1973-03-16 00:00:00+00:00,1973,"abalone, black",Santa Barbara,22440,3,Abalone
1973-04-16 00:00:00+00:00,1973,"abalone, black",Santa Barbara,257659,4,Abalone
1973-05-16 00:00:00+00:00,1973,"abalone, black",Santa Barbara,232554,5,Abalone
1973-06-16 00:00:00+00:00,1973,"abalone, black",Santa Barbara,140957,6,Abalone
1973-07-16 00:00:00+00:00,1973,"abalone, black",Santa Barbara,201231,7,Abalone
1973-09-16 00:00:00+00:00,1973,"abalone, black",Santa Barbara,166379,9,Abalone
1973-10-16 00:00:00+00:00,1973,"abalone, black",Santa Barbara,71673,10,Abalone
1973-11-16 00:00:00+00:00,1973,"abalone, black",Santa Barbara,83731,11,Abalone
1973-12-16 00:00:00+00:00,1973,"abalone, black",Santa Barbara,67553,12,Abalone
1974-01-16 00:00:00+00:00,1974,"abalone, black",Santa Barbara,83877,1,Abalone
1974-03-16 00:00:00+00:00,1974,"abalone, black",Santa Barbara,44414,3,Abalone
1974-04-16 00:00:00+00:00,1974,"abalone, black",Santa Barbara,29356,4,Abalone
1974-05-16 00:00:00+00:00,1974,"abalone, black",Santa Barbara,54583,5,Abalone
1974-06-16 00:00:00+00:00,1974,"abalone, black",Santa Barbara,111201,6,Abalone
1974-07-16 00:00:00+00:00,1974,"abalone, black",Santa Barbara,111566,7,Abalone
1974-09-16 00:00:00+00:00,1974,"abalone, black",Santa Barbara,90813,9,Abalone
1974-10-16 00:00:00+00:00,1974,"abalone, black",Santa Barbara,106422,10,Abalone
1974-11-16 00:00:00+00:00,1974,"abalone, black",Santa Barbara,98879,11,Abalone
1974-12-16 00:00:00+00:00,1974,"abalone, black",Santa Barbara,62585,12,Abalone
1975-01-16 00:00:00+00:00,1975,"abalone, black",Santa Barbara,75341,1,Abalone
1975-03-16 00:00:00+00:00,1975,"abalone, black",Santa Barbara,12656,3,Abalone
1975-04-16 00:00:00+00:00,1975,"abalone, black",Santa Barbara,29029,4,Abalone
1975-05-16 00:00:00+00:00,1975,"abalone, black",Santa Barbara,57233,5,Abalone
1975-06-16 00:00:00+00:00,1975,"abalone, black",Santa Barbara,66647,6,Abalone
1975-07-16 00:00:00+00:00,1975,"abalone, black",Santa Barbara,145643,7,Abalone
1975-09-16 00:00:00+00:00,1975,"abalone, black",Santa Barbara,107417,9,Abalone
1975-10-16 00:00:00+00:00,1975,"abalone, black",Santa Barbara,33681,10,Abalone
1975-11-16 00:00:00+00:00,1975,"abalone, black",Santa Barbara,21193,11,Abalone
1975-12-16 00:00:00+00:00,1975,"abalone, black",Santa Barbara,45312,12,Abalone
1976-01-16 00:00:00+00:00,1976,"abalone, black",Santa Barbara,28455,1,Abalone
1976-03-16 00:00:00+00:00,1976,"abalone, black",Santa Barbara,25995,3,Abalone
1976-04-16 00:00:00+00:00,1976,"abalone, black",Santa Barbara,11927,4,Abalone
1976-05-16 00:00:00+00:00,1976,"abalone, black",Santa Barbara,4786,5,Abalone
1976-06-16 00:00:00+00:00,1976,"abalone, black",Santa Barbara,56070,6,Abalone
1976-07-16 00:00:00+00:00,1976,"abalone, black",Santa Barbara,59643,7,Abalone
1976-09-16 00:00:00+00:00,1976,"abalone, black",Santa Barbara,31518,9,Abalone
1976-10-16 00:00:00+00:00,1976,"abalone, black",Santa Barbara,20231,10,Abalone
1976-11-16 00:00:00+00:00,1976,"abalone, black",Santa Barbara,8955,11,Abalone
1976-12-16 00:00:00+00:00,1976,"abalone, black",Santa Barbara,19799,12,Abalone
1977-01-16 00:00:00+00:00,1977,"abalone, black",Santa Barbara,10547,1,Abalone
1977-03-16 00:00:00+00:00,1977,"abalone, black",Santa Barbara,14787,3,Abalone
1977-04-16 00:00:00+00:00,1977,"abalone, black",Santa Barbara,20002,4,Abalone
1977-05-16 00:00:00+00:00,1977,"abalone, black",Santa Barbara,23599,5,Abalone
1977-06-16 00:00:00+00:00,1977,"abalone, black",Santa Barbara,52504,6,Abalone
1977-07-16 00:00:00+00:00,1977,"abalone, black",Santa Barbara,80946,7,Abalone
1977-09-16 00:00:00+00:00,1977,"abalone, black",Santa Barbara,44805,9,Abalone
1977-10-16 00:00:00+00:00,1977,"abalone, black",Santa Barbara,14747,10,Abalone
1977-11-16 00:00:00+00:00,1977,"abalone, black",Santa Barbara,50674,11,Abalone
1977-12-16 00:00:00+00:00,1977,"abalone, black",Santa Barbara,48107,12,Abalone
1978-01-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,12790,1,Abalone
1978-03-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,16061,3,Abalone
1978-04-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,9852,4,Abalone
1978-05-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,16032,5,Abalone
1978-06-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,36551,6,Abalone
1978-07-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,26888,7,Abalone
1978-08-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,42,8,Abalone
1978-09-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,29446,9,Abalone
1978-10-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,15268,10,Abalone
1978-11-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,46441,11,Abalone
1978-12-16 00:00:00+00:00,1978,"abalone, black",Santa Barbara,62158,12,Abalone
1979-01-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,8784,1,Abalone
1979-02-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,1481,2,Abalone
1979-03-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,5644,3,Abalone
1979-04-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,9632,4,Abalone
1979-05-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,8731,5,Abalone
1979-06-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,9466,6,Abalone
1979-07-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,44616,7,Abalone
1979-08-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,1495,8,Abalone
1979-09-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,48135,9,Abalone
1979-10-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,11918,10,Abalone
1979-11-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,22068,11,Abalone
1979-12-16 00:00:00+00:00,1979,"abalone, black",Santa Barbara,24752,12,Abalone
1980-01-16 00:00:00+00:00,1980,"abalone, black",Santa Barbara,22090,1,Abalone
1980-03-16 00:00:00+00:00,1980,"abalone, black",Santa Barbara,14557,3,Abalone
1980-04-16 00:00:00+00:00,1980,"abalone, black",Santa Barbara,13076,4,Abalone
1980-05-16 00:00:00+00:00,1980,"abalone, black",Santa Barbara,24410,5,Abalone
1980-06-16 00:00:00+00:00,1980,"abalone, black",Santa Barbara,37284,6,Abalone
1980-07-16 00:00:00+00:00,1980,"abalone, black",Santa Barbara,87770,7,Abalone
1980-09-16 00:00:00+00:00,1980,"abalone, black",Santa Barbara,53299,9,Abalone
1980-10-16 00:00:00+00:00,1980,"abalone, black",Santa Barbara,9226,10,Abalone
1980-11-16 00:00:00+00:00,1980,"abalone, black",Santa Barbara,25079,11,Abalone
1980-12-16 00:00:00+00:00,1980,"abalone, black",Santa Barbara,45488,12,Abalone
1981-01-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,7616,1,Abalone
1981-03-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,17629,3,Abalone
1981-04-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,31778,4,Abalone
1981-05-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,42746,5,Abalone
1981-06-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,23613,6,Abalone
1981-07-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,137490,7,Abalone
1981-08-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,200,8,Abalone
1981-09-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,29414,9,Abalone
1981-10-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,50074,10,Abalone
1981-11-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,11199,11,Abalone
1981-12-16 00:00:00+00:00,1981,"abalone, black",Santa Barbara,23543,12,Abalone
1982-01-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,57626,1,Abalone
1982-02-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,1000,2,Abalone
1982-03-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,41820,3,Abalone
1982-04-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,42449,4,Abalone
1982-05-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,28803,5,Abalone
1982-06-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,104208,6,Abalone
1982-07-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,60321,7,Abalone
1982-09-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,23818,9,Abalone
1982-10-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,20909,10,Abalone
1982-11-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,46255,11,Abalone
1982-12-16 00:00:00+00:00,1982,"abalone, black",Santa Barbara,27008,12,Abalone
1983-01-16 00:00:00+00:00,1983,"abalone, black",Santa Barbara,39104,1,Abalone
1983-03-16 00:00:00+00:00,1983,"abalone, black",Santa Barbara,14208,3,Abalone
1983-04-16 00:00:00+00:00,1983,"abalone, black",Santa Barbara,59124,4,Abalone
1983-05-16 00:00:00+00:00,1983,"abalone, black",Santa Barbara,48332,5,Abalone
1983-06-16 00:00:00+00:00,1983,"abalone, black",Santa Barbara,39681,6,Abalone
1983-07-16 00:00:00+00:00,1983,"abalone, black",Santa Barbara,34009,7,Abalone
1983-09-16 00:00:00+00:00,1983,"abalone, black",Santa Barbara,54873,9,Abalone
1983-10-16 00:00:00+00:00,1983,"abalone, black",Santa Barbara,21491,10,Abalone
1983-11-16 00:00:00+00:00,1983,"abalone, black",Santa Barbara,24254,11,Abalone
1983-12-16 00:00:00+00:00,1983,"abalone, black",Santa Barbara,22297,12,Abalone
1984-01-16 00:00:00+00:00,1984,"abalone, black",Santa Barbara,70685,1,Abalone
1984-03-16 00:00:00+00:00,1984,"abalone, black",Santa Barbara,6150,3,Abalone
1984-04-16 00:00:00+00:00,1984,"abalone, black",Santa Barbara,15216,4,Abalone
1984-05-16 00:00:00+00:00,1984,"abalone, black",Santa Barbara,51298,5,Abalone
1984-06-16 00:00:00+00:00,1984,"abalone, black",Santa Barbara,32528,6,Abalone
1984-07-16 00:00:00+00:00,1984,"abalone, black",Santa Barbara,69560,7,Abalone
1984-09-16 00:00:00+00:00,1984,"abalone, black",Santa Barbara,43299,9,Abalone
1984-10-16 00:00:00+00:00,1984,"abalone, black",Santa Barbara,20482,10,Abalone
1984-11-16 00:00:00+00:00,1984,"abalone, black",Santa Barbara,10473,11,Abalone
1984-12-16 00:00:00+00:00,1984,"abalone, black",Santa Barbara,12470,12,Abalone
1985-01-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,20995,1,Abalone
1985-02-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,1900,2,Abalone
1985-03-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,26716,3,Abalone
1985-04-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,37477,4,Abalone
1985-05-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,28195,5,Abalone
1985-06-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,32318,6,Abalone
1985-07-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,35996,7,Abalone
1985-09-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,29415,9,Abalone
1985-10-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,17855,10,Abalone
1985-11-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,15700,11,Abalone
1985-12-16 00:00:00+00:00,1985,"abalone, black",Santa Barbara,13838,12,Abalone
1986-01-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,24244,1,Abalone
1986-03-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,20554,3,Abalone
1986-04-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,26168,4,Abalone
1986-05-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,6715,5,Abalone
1986-06-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,29497,6,Abalone
1986-07-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,28144,7,Abalone
1986-08-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,1044,8,Abalone
1986-09-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,28785,9,Abalone
1986-10-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,3119,10,Abalone
1986-11-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,14711,11,Abalone
1986-12-16 00:00:00+00:00,1986,"abalone, black",Santa Barbara,3981,12,Abalone
1987-01-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,7891,1,Abalone
1987-03-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,41101,3,Abalone
1987-04-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,38956,4,Abalone
1987-05-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,25729,5,Abalone
1987-06-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,18058,6,Abalone
1987-07-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,43675,7,Abalone
1987-08-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,1671,8,Abalone
1987-09-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,19771,9,Abalone
1987-10-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,27203,10,Abalone
1987-11-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,3394,11,Abalone
1987-12-16 00:00:00+00:00,1987,"abalone, black",Santa Barbara,7934,12,Abalone
1988-01-16 00:00:00+00:00,1988,"abalone, black",Santa Barbara,12940,1,Abalone
1988-03-16 00:00:00+00:00,1988,"abalone, black",Santa Barbara,12840,3,Abalone
1988-04-16 00:00:00+00:00,1988,"abalone, black",Santa Barbara,12513,4,Abalone
1988-05-16 00:00:00+00:00,1988,"abalone, black",Santa Barbara,6653,5,Abalone
